race,class,level,str,agi,sta,inte,spi,basehp,basemana
8,7,59,87,57,97,87,102,1239,1501
8,7,60,88,58,98,88,103,1330,1520
8,7,61,90,58,100,90,105,1428,1664
8,7,62,91,59,101,91,107,1583,1808
8,7,63,93,60,103,93,108,1760,1951
8,7,64,94,61,105,94,110,1932,2095
8,7,65,95,62,106,96,112,2114,2239
8,7,66,97,63,108,98,114,2304,2383
8,7,67,98,63,110,99,116,2504,2527
8,7,68,100,64,112,101,117,2713,2670
8,7,69,101,65,113,102,119,2931,2814
8,7,70,103,66,115,104,121,3159,2958
8,8,1,21,22,21,19,23,32,100
8,8,2,21,22,21,20,24,47,110
8,8,3,21,22,22,22,26,52,106
8,8,4,21,22,22,23,27,67,118
8,8,5,21,23,22,25,28,82,131
8,8,6,21,23,22,26,30,97,130
8,8,7,21,23,23,27,31,102,145
8,8,8,22,23,23,29,32,117,146
8,8,9,22,23,23,30,34,132,163
8,8,10,22,23,24,32,35,137,196
8,8,11,22,24,24,33,37,152,215
8,8,12,22,24,24,35,38,167,220
8,8,13,22,24,25,36,39,172,241
8,8,14,22,24,25,38,41,187,263
8,8,15,22,24,25,39,42,202,271
8,8,16,22,24,26,41,44,207,295
8,8,17,23,25,26,42,45,222,305
8,8,18,23,25,26,44,47,237,331
8,8,19,23,25,27,46,48,242,343
8,8,20,23,25,27,47,50,257,371
8,8,21,23,25,27,49,51,272,385
8,8,22,23,26,28,51,53,277,415
8,8,23,23,26,28,52,55,292,431
8,8,24,24,26,29,54,56,298,463
8,8,25,24,26,29,56,58,315,481
8,8,26,24,27,29,57,60,333,515
8,8,27,24,27,30,59,61,342,535
8,8,28,24,27,30,61,63,362,556
8,8,29,24,27,31,63,65,373,592
8,8,30,24,28,31,64,66,395,613
8,8,31,25,28,31,66,68,418,634
8,8,32,25,28,32,68,70,432,670
8,8,33,25,28,32,70,71,457,691
8,8,34,25,29,33,71,73,473,712
8,8,35,25,29,33,73,75,500,733
8,8,36,26,29,34,75,77,518,754
8,8,37,26,29,34,77,79,547,790
8,8,38,26,30,35,79,80,577,811
8,8,39,26,30,35,81,82,598,832
8,8,40,26,30,35,83,84,630,853
8,8,41,27,31,36,85,86,653,874
8,8,42,27,31,36,87,88,687,895
8,8,43,27,31,37,89,90,712,916
8,8,44,27,32,37,91,91,748,937
8,8,45,27,32,38,93,93,775,958
8,8,46,28,32,38,95,95,813,979
8,8,47,28,32,39,97,97,842,1000
8,8,48,28,33,39,99,99,882,1021
8,8,49,28,33,40,101,101,913,1042
8,8,50,29,33,40,103,103,955,1048
8,8,51,29,34,41,105,105,988,1069
8,8,52,29,34,42,107,107,1032,1090
8,8,53,29,35,42,109,109,1067,1111
8,8,54,30,35,43,111,111,1103,1117
8,8,55,30,35,43,113,113,1150,1138
8,8,56,30,36,44,115,115,1188,1159
8,8,57,30,36,44,118,118,1237,1165
8,8,58,31,36,45,120,120,1277,1186
8,8,59,31,37,45,122,122,1328,1192
8,8,60,31,37,46,124,124,1370,1213
8,8,61,31,37,47,126,126,1526,1316
8,8,62,32,38,47,129,128,1702,1419
8,8,63,32,38,48,131,130,1875,1521
8,8,64,32,39,48,133,133,2070,1624
8,8,65,33,39,49,135,135,2261,1727
8,8,66,33,39,50,138,137,2461,1830
8,8,67,33,40,50,140,139,2686,1932
8,8,68,33,40,51,142,141,2906,2035
8,8,69,34,41,51,145,144,3136,2138
8,8,70,34,41,52,147,146,3393,2241
10,2,1,19,22,21,24,20,28,60
10,2,2,20,23,22,25,21,36,78
10,2,3,21,23,23,25,21,44,98
10,2,4,22,24,24,26,22,52,104
10,2,5,23,24,25,27,23,60,111
10,2,6,25,25,26,27,24,68,134
10,2,7,26,25,27,28,24,76,143
10,2,8,27,26,28,29,25,84,153
10,2,9,28,27,29,29,26,92,179
10,2,10,29,27,31,30,26,100,192
10,2,11,30,28,32,31,27,108,205
10,2,12,32,29,33,31,28,116,219
10,2,13,33,29,34,32,29,124,249
10,2,14,34,30,35,33,30,132,265
10,2,15,35,31,36,33,30,131,282
10,2,16,37,31,37,34,31,141,315
10,2,17,38,32,39,35,32,152,334
10,2,18,39,33,40,36,33,164,354
10,2,19,40,33,41,36,34,177,390
10,2,20,42,34,42,37,35,191,412
10,2,21,43,35,44,38,35,206,435
10,2,22,44,35,45,39,36,222,459
10,2,23,46,36,46,40,37,239,499
10,2,24,47,37,47,40,38,247,525
10,2,25,49,38,49,41,39,266,552
10,2,26,50,38,50,42,40,286,579
10,2,27,51,39,51,43,41,307,621
10,2,28,53,40,53,44,42,329,648
10,2,29,54,41,54,45,43,342,675
10,2,30,56,41,55,45,43,366,702
10,2,31,57,42,57,46,44,391,729
10,2,32,58,43,58,47,45,407,756
10,2,33,60,44,59,48,46,434,798
10,2,34,61,45,61,49,47,462,825
10,2,35,63,45,62,50,48,481,852
10,2,36,64,46,64,51,49,511,879
10,2,37,66,47,65,52,50,542,906
10,2,38,67,48,67,53,51,564,933
10,2,39,69,49,68,54,52,597,960
10,2,40,71,50,69,55,53,621,987
10,2,41,72,50,71,55,54,656,1014
10,2,42,74,51,72,56,55,682,1041
10,2,43,75,52,74,57,56,719,1068
10,2,44,77,53,75,58,57,747,1110
10,2,45,79,54,77,59,59,786,1137
10,2,46,80,55,78,60,60,816,1164
10,2,47,82,56,80,61,61,857,1176
10,2,48,83,57,82,62,62,889,1203
10,2,49,85,58,83,63,63,922,1230
10,2,50,87,59,85,64,64,966,1257
10,2,51,89,60,86,66,65,1001,1284
10,2,52,90,61,88,67,66,1037,1311
10,2,53,92,61,90,68,67,1084,1338
10,2,54,94,62,91,69,69,1122,1365
10,2,55,95,63,93,70,70,1161,1392
10,2,56,97,64,95,71,71,1201,1419
10,2,57,99,65,96,72,72,1252,1446
10,2,58,101,66,98,73,73,1294,1458
10,2,59,102,67,100,74,74,1337,1485
10,2,60,104,68,101,75,76,1381,1512
10,2,61,106,69,103,76,77,1540,1656
10,2,62,108,70,105,78,78,1708,1800
10,2,63,110,72,106,79,79,1884,1944
10,2,64,112,73,108,80,80,2068,2088
10,2,65,113,74,110,81,82,2262,2232
10,2,66,115,75,112,82,83,2466,2377
10,2,67,117,76,114,83,84,2679,2521
10,2,68,119,77,115,85,85,2901,2665
10,2,69,121,78,117,86,87,3134,2809
10,2,70,123,79,119,87,88,3377,2953
10,3,1,17,25,20,24,20,46,65
10,3,2,17,26,21,25,21,53,70
10,3,3,18,28,22,25,21,60,76
10,3,4,18,29,23,26,22,67,98
10,3,5,19,30,24,26,23,74,106
10,3,6,19,32,25,27,23,81,130
10,3,7,20,33,26,27,24,88,140
10,3,8,20,35,27,28,25,95,166
10,3,9,21,36,27,29,25,102,193
10,3,10,21,38,28,29,26,109,206
10,3,11,22,39,29,30,27,116,235
10,3,12,22,41,30,31,27,123,250
10,3,13,23,42,31,31,28,130,266
10,3,14,23,44,32,32,29,138,298
10,3,15,24,45,34,32,29,147,316
10,3,16,24,47,35,33,30,157,350
10,3,17,25,48,36,34,31,168,370
10,3,18,25,50,37,34,32,180,391
10,3,19,26,51,38,35,32,193,428
10,3,20,26,53,39,36,33,207,451
10,3,21,27,55,40,37,34,222,475
10,3,22,27,56,41,37,35,238,515
10,3,23,28,58,42,38,36,255,541
10,3,24,28,60,43,39,36,273,568
10,3,25,29,61,44,39,37,292,611
10,3,26,30,63,46,40,38,312,640
10,3,27,30,65,47,41,39,333,670
10,3,28,31,66,48,42,40,355,715
10,3,29,31,68,49,42,40,378,745
10,3,30,32,70,50,43,41,402,775
10,3,31,33,72,52,44,42,417,805
10,3,32,33,73,53,45,43,443,850
10,3,33,34,75,54,46,44,470,880
10,3,34,34,77,55,46,45,498,910
10,3,35,35,79,57,47,46,527,940
10,3,36,36,81,58,48,47,547,970
10,3,37,36,83,59,49,47,578,1015
10,3,38,37,85,60,50,48,610,1045
10,3,39,38,86,62,51,49,643,1075
10,3,40,38,88,63,51,50,667,1105
10,3,41,39,90,64,52,51,702,1135
10,3,42,40,92,66,53,52,738,1180
10,3,43,40,94,67,54,53,775,1210
10,3,44,41,96,68,55,54,803,1240
10,3,45,42,98,70,56,55,842,1270
10,3,46,42,100,71,57,56,872,1300
10,3,47,43,102,72,58,57,913,1330
10,3,48,44,104,74,59,58,955,1360
10,3,49,45,106,75,60,59,994,1390
10,3,50,45,108,77,61,60,1047,1420
10,3,51,46,110,78,61,61,1067,1450
10,3,52,47,113,79,62,62,1113,1480
10,3,53,47,115,81,63,63,1150,1510
10,3,54,48,117,82,64,64,1198,1540
10,3,55,49,119,84,65,65,1237,1570
10,3,56,50,121,85,66,66,1287,1600
10,3,57,50,123,87,67,67,1328,1630
10,3,58,51,126,88,68,68,1370,1660
10,3,59,52,128,90,69,70,1423,1690
10,3,60,53,130,91,70,71,1467,1720
10,3,61,54,132,93,71,72,1633,1886
10,3,62,54,134,94,72,73,1819,2053
10,3,63,55,137,96,73,74,2003,2219
10,3,64,56,139,97,75,75,2195,2385
10,3,65,57,141,99,76,76,2397,2552
10,3,66,58,144,101,77,77,2623,2718
10,3,67,58,146,102,78,78,2844,2884
10,3,68,59,148,104,79,80,3075,3050
10,3,69,60,151,105,80,81,3316,3217
10,3,70,61,153,107,81,82,3568,3383
10,4,1,18,25,20,24,19,25,0
10,4,2,19,26,21,24,19,32,0
10,4,3,20,28,21,24,20,49,0
10,4,4,20,29,22,24,20,56,0
10,4,5,21,31,23,25,20,63,0
10,4,6,22,32,24,25,21,70,0
10,4,7,23,34,24,25,21,87,0
10,4,8,24,35,25,25,22,94,0
10,4,9,24,37,26,25,22,101,0
10,4,10,25,38,26,25,22,118,0
10,4,11,26,40,27,25,23,125,0
10,4,12,27,41,28,26,23,142,0
10,4,13,28,43,29,26,24,149,0
10,4,14,29,45,30,26,24,156,0
10,4,15,29,46,30,26,25,173,0
10,4,16,30,48,31,26,25,181,0
10,4,17,31,50,32,27,25,190,0
10,4,18,32,51,33,27,26,200,0
10,4,19,33,53,34,27,26,221,0
10,4,20,34,55,35,27,27,233,0
10,4,21,35,56,35,27,27,246,0
10,4,22,36,58,36,28,28,260,0
10,4,23,37,60,37,28,28,275,0
10,4,24,38,62,38,28,29,301,0
10,4,25,39,63,39,28,29,318,0
10,4,26,40,65,40,29,30,336,0
10,4,27,41,67,41,29,30,355,0
10,4,28,42,69,42,29,31,375,0
10,4,29,43,71,43,29,31,396,0
10,4,30,44,72,43,29,32,428,0
10,4,31,45,74,44,30,32,451,0
10,4,32,46,76,45,30,33,475,0
10,4,33,47,78,46,30,33,500,0
10,4,34,48,80,47,31,34,526,0
10,4,35,49,82,48,31,34,553,0
10,4,36,50,84,49,31,35,581,0
10,4,37,51,86,50,31,35,610,0
10,4,38,52,88,51,32,36,640,0
10,4,39,53,90,52,32,37,671,0
10,4,40,54,92,53,32,37,703,0
10,4,41,56,94,54,33,38,736,0
10,4,42,57,96,55,33,38,770,0
10,4,43,58,98,56,33,39,805,0
10,4,44,59,100,57,33,39,841,0
10,4,45,60,102,59,34,40,878,0
10,4,46,61,104,60,34,41,916,0
10,4,47,62,107,61,34,41,955,0
10,4,48,64,109,62,35,42,995,0
10,4,49,65,111,63,35,43,1026,0
10,4,50,66,113,64,35,43,1068,0
10,4,51,67,115,65,36,44,1111,0
10,4,52,68,117,66,36,44,1155,0
10,4,53,70,120,67,36,45,1200,0
10,4,54,71,122,69,37,46,1246,0
10,4,55,72,124,70,37,46,1283,0
10,4,56,73,126,71,37,47,1331,0
10,4,57,75,129,72,38,48,1380,0
10,4,58,76,131,73,38,48,1430,0
10,4,59,77,133,74,39,49,1471,0
10,4,60,79,136,76,39,50,1523,0
10,4,61,80,138,77,39,51,1702,0
10,4,62,81,140,78,40,51,1879,0
10,4,63,82,143,79,40,52,2077,0
10,4,64,84,145,80,41,53,2285,0
10,4,65,85,148,82,41,53,2489,0
10,4,66,87,150,83,41,54,2717,0
10,4,67,88,153,84,42,55,2941,0
10,4,68,89,155,85,42,56,3190,0
10,4,69,91,157,87,43,56,3450,0
10,4,70,92,160,88,43,57,3704,0
10,5,1,17,22,19,26,22,52,73
10,5,2,17,22,19,27,23,57,76
10,5,3,17,22,20,29,25,72,95
10,5,4,17,23,20,30,26,77,114
10,5,5,18,23,20,31,27,92,133
10,5,6,18,23,21,33,29,97,152
10,5,7,18,23,21,34,30,112,171
10,5,8,18,24,22,35,32,117,190
10,5,9,18,24,22,37,33,132,209
10,5,10,19,24,22,38,35,137,212
10,5,11,19,24,23,39,36,142,215
10,5,12,19,24,23,41,38,157,234
10,5,13,19,25,24,42,39,172,254
10,5,14,19,25,24,44,41,177,260
10,5,15,19,25,25,45,42,192,282
10,5,16,20,26,25,47,44,197,305
10,5,17,20,26,25,48,45,212,329
10,5,18,20,26,26,50,47,227,339
10,5,19,20,26,26,51,49,232,365
10,5,20,21,27,27,53,50,247,377
10,5,21,21,27,27,54,52,252,405
10,5,22,21,27,28,56,53,268,434
10,5,23,21,28,28,58,55,275,449
10,5,24,21,28,29,59,57,293,480
10,5,25,22,28,29,61,58,302,497
10,5,26,22,28,30,62,60,322,530
10,5,27,22,29,30,64,62,343,549
10,5,28,22,29,31,66,64,355,584
10,5,29,23,29,31,67,65,378,605
10,5,30,23,30,32,69,67,392,627
10,5,31,23,30,32,71,69,417,665
10,5,32,23,30,33,72,71,433,689
10,5,33,24,31,33,74,72,460,728
10,5,34,24,31,34,76,74,478,752
10,5,35,24,32,34,78,76,507,776
10,5,36,24,32,35,80,78,527,800
10,5,37,25,32,35,81,80,548,839
10,5,38,25,33,36,83,82,580,863
10,5,39,25,33,37,85,84,603,887
10,5,40,26,33,37,87,86,637,911
10,5,41,26,34,38,89,88,662,950
10,5,42,26,34,38,91,89,698,974
10,5,43,27,35,39,92,91,725,998
10,5,44,27,35,39,94,93,763,1022
10,5,45,27,35,40,96,95,792,1046
10,5,46,27,36,41,98,97,822,1070
10,5,47,28,36,41,100,99,863,1094
10,5,48,28,37,42,102,101,895,1118
10,5,49,28,37,43,104,103,928,1142
10,5,50,29,37,43,106,106,972,1166
10,5,51,29,38,44,108,108,1007,1190
10,5,52,29,38,44,110,110,1053,1214
10,5,53,30,39,45,112,112,1090,1238
10,5,54,30,39,46,114,114,1128,1262
10,5,55,30,40,46,116,116,1177,1271
10,5,56,31,40,47,118,118,1217,1295
10,5,57,31,41,48,120,120,1258,1319
10,5,58,31,41,48,123,123,1300,1343
10,5,59,32,42,49,125,125,1353,1352
10,5,60,32,42,50,127,127,1397,1376
10,5,61,33,42,51,129,129,1557,1500
10,5,62,33,43,51,131,131,1738,1625
10,5,63,33,43,52,133,134,1916,1749
10,5,64,34,44,53,135,136,2101,1873
10,5,65,34,44,53,138,138,2295,1998
10,5,66,34,45,54,140,141,2495,2122
10,5,67,35,45,55,142,143,2719,2247
10,5,68,35,46,56,144,145,2936,2371
10,5,69,36,46,56,147,148,3160,2495
10,5,70,36,47,57,149,150,3391,2620
10,8,1,17,22,19,27,21,32,100
10,8,2,17,22,19,28,22,47,110
10,8,3,17,22,20,30,24,52,106
10,8,4,17,22,20,31,25,67,118
10,8,5,17,23,20,32,26,82,131
10,8,6,17,23,20,34,28,97,130
10,8,7,18,23,21,35,29,102,145
10,8,8,18,23,21,37,30,117,146
10,8,9,18,23,21,38,32,132,163
10,8,10,18,23,22,40,33,137,196
10,8,11,18,24,22,41,35,152,215
10,8,12,18,24,22,42,36,167,220
10,8,13,18,24,23,44,37,172,241
10,8,14,18,24,23,45,39,187,263
10,8,15,18,24,23,47,40,202,271
10,8,16,19,24,24,49,42,207,295
10,8,17,19,25,24,50,43,222,305
10,8,18,19,25,24,52,45,237,331
10,8,19,19,25,25,53,46,242,343
10,8,20,19,25,25,55,48,257,371
10,8,21,19,25,26,57,50,272,385
10,8,22,19,26,26,58,51,277,415
10,8,23,20,26,26,60,53,292,431
10,8,24,20,26,27,61,54,298,463
10,8,25,20,26,27,63,56,315,481
10,8,26,20,27,27,65,58,333,515
10,8,27,20,27,28,67,59,342,535
10,8,28,20,27,28,68,61,362,556
10,8,29,21,27,29,70,63,373,592
10,8,30,21,28,29,72,64,395,613
10,8,31,21,28,30,74,66,418,634
10,8,32,21,28,30,75,68,432,670
10,8,33,21,28,30,77,70,457,691
10,8,34,21,29,31,79,71,473,712
10,8,35,22,29,31,81,73,500,733
10,8,36,22,29,32,83,75,518,754
10,8,37,22,29,32,85,77,547,790
10,8,38,22,30,33,86,78,577,811
10,8,39,22,30,33,88,80,598,832
10,8,40,23,30,34,90,82,630,853
10,8,41,23,31,34,92,84,653,874
10,8,42,23,31,35,94,86,687,895
10,8,43,23,31,35,96,88,712,916
10,8,44,23,32,36,98,90,748,937
10,8,45,24,32,36,100,92,775,958
10,8,46,24,32,37,102,93,813,979
10,8,47,24,32,37,104,95,842,1000
10,8,48,24,33,38,106,97,882,1021
10,8,49,25,33,38,108,99,913,1042
10,8,50,25,33,39,110,101,955,1048
10,8,51,25,34,39,112,103,988,1069
10,8,52,25,34,40,114,105,1032,1090
10,8,53,25,35,40,117,107,1067,1111
10,8,54,26,35,41,119,109,1103,1117
10,8,55,26,35,41,121,111,1150,1138
10,8,56,26,36,42,123,113,1188,1159
10,8,57,26,36,42,125,116,1237,1165
10,8,58,27,36,43,127,118,1277,1186
10,8,59,27,37,43,130,120,1328,1192
10,8,60,27,37,44,132,122,1370,1213
10,8,61,27,37,45,134,124,1526,1316
10,8,62,28,38,45,136,126,1702,1419
10,8,63,28,38,46,139,128,1875,1521
10,8,64,28,39,46,141,131,2070,1624
10,8,65,29,39,47,143,133,2261,1727
10,8,66,29,39,48,146,135,2461,1830
10,8,67,29,40,48,148,137,2686,1932
10,8,68,29,40,49,150,139,2906,2035
10,8,69,30,41,49,153,142,3136,2138
10,8,70,30,41,50,155,144,3393,2241
10,9,1,17,22,20,26,21,23,90
10,9,2,17,22,21,27,22,28,98
10,9,3,18,23,21,28,23,43,107
10,9,4,18,23,22,29,24,48,102
10,9,5,18,23,22,31,26,63,113
10,9,6,18,24,23,32,27,68,126
10,9,7,19,24,23,33,28,83,144
10,9,8,19,25,24,34,29,88,162
10,9,9,19,25,25,36,30,93,180
10,9,10,20,25,25,37,32,108,198
10,9,11,20,26,26,38,33,123,200
10,9,12,20,26,26,39,34,128,218
10,9,13,21,27,27,41,36,143,237
10,9,14,21,27,28,42,37,148,257
10,9,15,21,27,28,43,38,153,278
10,9,16,22,28,29,45,39,168,300
10,9,17,22,28,30,46,41,173,308
10,9,18,23,29,30,47,42,189,332
10,9,19,23,29,31,49,43,196,357
10,9,20,23,30,32,50,45,204,383
10,9,21,24,30,32,51,46,223,395
10,9,22,24,31,33,53,48,233,423
10,9,23,24,31,34,54,49,244,452
10,9,24,25,31,34,56,50,266,467
10,9,25,25,32,35,57,52,279,498
10,9,26,26,32,36,59,53,293,530
10,9,27,26,33,37,60,55,318,548
10,9,28,26,33,37,62,56,334,582
10,9,29,27,34,38,63,58,351,602
10,9,30,27,34,39,65,59,379,638
10,9,31,28,35,40,66,61,398,674
10,9,32,28,36,40,68,62,418,695
10,9,33,29,36,41,69,64,439,731
10,9,34,29,37,42,71,65,471,752
10,9,35,29,37,43,73,67,494,788
10,9,36,30,38,43,74,69,518,809
10,9,37,30,38,44,76,70,543,830
10,9,38,31,39,45,77,72,569,866
10,9,39,31,39,46,79,73,606,887
10,9,40,32,40,47,81,75,634,923
10,9,41,32,41,48,82,77,663,944
10,9,42,33,41,48,84,78,693,965
10,9,43,33,42,49,86,80,724,1001
10,9,44,34,42,50,88,82,756,1022
10,9,45,34,43,51,89,83,799,1043
10,9,46,35,44,52,91,85,832,1064
10,9,47,35,44,53,93,87,868,1100
10,9,48,36,45,54,95,89,904,1121
10,9,49,36,45,54,96,90,941,1142
10,9,50,37,46,55,98,92,979,1163
10,9,51,37,47,56,100,94,1018,1184
10,9,52,38,47,57,102,96,1058,1205
10,9,53,38,48,58,104,97,1099,1226
10,9,54,39,49,59,105,99,1141,1247
10,9,55,39,49,60,107,101,1184,1268
10,9,56,40,50,61,109,103,1228,1289
10,9,57,40,51,62,111,105,1273,1310
10,9,58,41,51,63,113,107,1319,1331
10,9,59,42,52,64,115,108,1366,1352
10,9,60,42,53,65,117,110,1414,1373
10,9,61,43,53,66,119,112,1580,1497
10,9,62,43,54,67,121,114,1755,1621
10,9,63,44,55,68,123,116,1939,1745
10,9,64,44,56,69,125,118,2133,1870
10,9,65,45,56,70,127,120,2323,1994
10,9,66,46,57,71,129,122,2535,2118
10,9,67,46,58,72,131,124,2758,2242
10,9,68,47,58,73,133,126,2991,2366
10,9,69,47,59,74,135,128,3235,2490
10,9,70,48,60,75,137,130,3490,2615
11,1,1,24,17,21,21,22,20,0
11,1,2,25,18,22,21,22,29,0
11,1,3,27,19,23,21,23,38,0
11,1,4,28,19,25,21,23,47,0
11,1,5,29,20,26,21,23,56,0
11,1,6,31,21,27,21,23,65,0
11,1,7,32,22,28,21,24,74,0
11,1,8,33,23,29,22,24,83,0
11,1,9,35,24,31,22,24,92,0
11,1,10,36,24,32,22,25,101,0
11,1,11,37,25,33,22,25,100,0
11,1,12,39,26,34,22,25,109,0
11,1,13,40,27,36,22,26,118,0
11,1,14,42,28,37,22,26,128,0
11,1,15,43,29,38,22,26,139,0
11,1,16,45,30,40,22,27,151,0
11,1,17,46,31,41,23,27,154,0
11,1,18,48,32,43,23,27,168,0
11,1,19,49,33,44,23,28,183,0
11,1,20,51,34,45,23,28,199,0
11,1,21,52,34,47,23,28,206,0
11,1,22,54,35,48,23,29,224,0
11,1,23,55,36,50,23,29,243,0
11,1,24,57,37,51,24,30,253,0
11,1,25,59,38,52,24,30,274,0
11,1,26,60,39,54,24,30,296,0
11,1,27,62,40,55,24,31,309,0
11,1,28,63,41,57,24,31,333,0
11,1,29,65,43,58,24,32,348,0
11,1,30,67,44,60,24,32,374,0
11,1,31,69,45,62,25,32,401,0
11,1,32,70,46,63,25,33,419,0
11,1,33,72,47,65,25,33,448,0
11,1,34,74,48,66,25,34,468,0
11,1,35,75,49,68,25,34,499,0
11,1,36,77,50,69,26,35,521,0
11,1,37,79,51,71,26,35,545,0
11,1,38,81,52,73,26,35,581,0
11,1,39,83,53,74,26,36,609,0
11,1,40,84,55,76,26,36,649,0
11,1,41,86,56,78,27,37,681,0
11,1,42,88,57,79,27,37,715,0
11,1,43,90,58,81,27,38,761,0
11,1,44,92,59,83,27,38,799,0
11,1,45,94,60,85,27,39,839,0
11,1,46,96,62,86,28,39,881,0
11,1,47,98,63,88,28,40,935,0
11,1,48,100,64,90,28,40,981,0
11,1,49,102,65,92,28,41,1029,0
11,1,50,103,66,93,29,41,1079,0
11,1,51,105,68,95,29,42,1131,0
11,1,52,107,69,97,29,42,1185,0
11,1,53,109,70,99,29,43,1241,0
11,1,54,112,71,101,30,44,1299,0
11,1,55,114,73,103,30,44,1359,0
11,1,56,116,74,104,30,45,1421,0
11,1,57,118,75,106,30,45,1485,0
11,1,58,120,77,108,31,46,1551,0
11,1,59,122,78,110,31,46,1619,0
11,1,60,124,79,112,31,47,1689,0
11,1,61,126,81,114,31,48,1902,0
11,1,62,128,82,116,32,48,2129,0
11,1,63,130,83,118,32,49,2357,0
11,1,64,133,85,120,32,49,2612,0
11,1,65,135,86,122,33,50,2883,0
11,1,66,137,87,124,33,51,3169,0
11,1,67,139,89,126,33,51,3455,0
11,1,68,141,90,128,33,52,3774,0
11,1,69,144,92,130,34,52,4109,0
11,1,70,146,93,132,34,53,4444,0
11,2,1,23,17,21,21,23,28,60
11,2,2,24,18,22,22,24,36,78
11,2,3,25,18,23,22,24,44,98
11,2,4,26,19,24,23,25,52,104
11,2,5,27,19,25,24,26,60,111
11,2,6,29,20,26,24,26,68,134
11,2,7,30,21,27,25,27,76,143
11,2,8,31,21,28,26,28,84,153
11,2,9,32,22,29,26,29,92,179
11,2,10,33,22,31,27,29,100,192
11,2,11,34,23,32,28,30,108,205
11,2,12,36,24,33,28,31,116,219
11,2,13,37,24,34,29,32,124,249
11,2,14,38,25,35,30,32,132,265
11,2,15,39,26,36,31,33,131,282
11,2,16,40,26,37,31,34,141,315
11,2,17,42,27,39,32,35,152,334
11,2,18,43,28,40,33,36,164,354
11,2,19,44,28,41,34,37,177,390
11,2,20,46,29,42,34,37,191,412
11,2,21,47,30,44,35,38,206,435
11,2,22,48,31,45,36,39,222,459
11,2,23,50,31,46,37,40,239,499
11,2,24,51,32,47,38,41,247,525
11,2,25,52,33,49,38,42,266,552
11,2,26,54,34,50,39,43,286,579
11,2,27,55,34,51,40,44,307,621
11,2,28,56,35,53,41,44,329,648
11,2,29,58,36,54,42,45,342,675
11,2,30,59,37,55,43,46,366,702
11,2,31,61,37,57,43,47,391,729
11,2,32,62,38,58,44,48,407,756
11,2,33,64,39,59,45,49,434,798
11,2,34,65,40,61,46,50,462,825
11,2,35,67,41,62,47,51,481,852
11,2,36,68,42,64,48,52,511,879
11,2,37,70,42,65,49,53,542,906
11,2,38,71,43,67,50,54,564,933
11,2,39,73,44,68,51,55,597,960
11,2,40,74,45,69,52,56,621,987
11,2,41,76,46,71,53,57,656,1014
11,2,42,78,47,72,54,58,682,1041
11,2,43,79,47,74,55,59,719,1068
11,2,44,81,48,75,56,60,747,1110
11,2,45,82,49,77,57,61,786,1137
11,2,46,84,50,78,58,62,816,1164
11,2,47,86,51,80,59,64,857,1176
11,2,48,87,52,82,60,65,889,1203
11,2,49,89,53,83,61,66,922,1230
11,2,50,91,54,85,62,67,966,1257
11,2,51,92,55,86,63,68,1001,1284
11,2,52,94,56,88,64,69,1037,1311
11,2,53,96,57,90,65,70,1084,1338
11,2,54,97,58,91,66,71,1122,1365
11,2,55,99,59,93,67,73,1161,1392
11,2,56,101,60,95,68,74,1201,1419
11,2,57,103,61,96,69,75,1252,1446
11,2,58,105,62,98,70,76,1294,1458
11,2,59,106,63,100,71,77,1337,1485
11,2,60,108,64,101,72,78,1381,1512
11,2,61,110,65,103,74,80,1540,1656
11,2,62,112,66,105,75,81,1708,1800
11,2,63,114,67,106,76,82,1884,1944
11,2,64,116,68,108,77,83,2068,2088
11,2,65,117,69,110,78,85,2262,2232
11,2,66,119,70,112,79,86,2466,2377
11,2,67,121,71,114,80,87,2679,2521
11,2,68,123,72,115,82,88,2901,2665
11,2,69,125,73,117,83,90,3134,2809
11,2,70,127,74,119,84,91,3377,2953
11,3,1,21,20,20,21,23,46,65
11,3,2,21,21,21,22,24,53,70
11,3,3,22,23,22,22,24,60,76
11,3,4,22,24,23,23,25,67,98
11,3,5,23,25,24,23,25,74,106
11,3,6,23,27,25,24,26,81,130
11,3,7,24,28,26,24,27,88,140
11,3,8,24,30,27,25,27,95,166
11,3,9,25,31,27,26,28,102,193
11,3,10,25,33,28,26,29,109,206
11,3,11,25,34,29,27,29,116,235
11,3,12,26,36,30,28,30,123,250
11,3,13,26,37,31,28,31,130,266
11,3,14,27,39,32,29,32,138,298
11,3,15,27,40,34,30,32,147,316
11,3,16,28,42,35,30,33,157,350
11,3,17,28,43,36,31,34,168,370
11,3,18,29,45,37,32,35,180,391
11,3,19,29,47,38,32,35,193,428
11,3,20,30,48,39,33,36,207,451
11,3,21,31,50,40,34,37,222,475
11,3,22,31,51,41,34,38,238,515
11,3,23,32,53,42,35,38,255,541
11,3,24,32,55,43,36,39,273,568
11,3,25,33,57,44,37,40,292,611
11,3,26,33,58,46,37,41,312,640
11,3,27,34,60,47,38,42,333,670
11,3,28,35,62,48,39,42,355,715
11,3,29,35,63,49,40,43,378,745
11,3,30,36,65,50,40,44,402,775
11,3,31,36,67,52,41,45,417,805
11,3,32,37,69,53,42,46,443,850
11,3,33,38,71,54,43,47,470,880
11,3,34,38,72,55,44,48,498,910
11,3,35,39,74,57,44,48,527,940
11,3,36,39,76,58,45,49,547,970
